Year,0_age_males,1_age_males,2_age_males,3_age_males,4_age_males,5_age_males,6_age_males,7_age_males,8_age_males,9_age_males,10_age_males,11_age_males,12_age_males,13_age_males,14_age_males,15_age_males,16_age_males,17_age_males,18_age_males,19_age_males,20_age_males,21_age_males,22_age_males,23_age_males,24_age_males,25_age_males,26_age_males,27_age_males,28_age_males,29_age_males,30_age_males,31_age_males,32_age_males,33_age_males,34_age_males,35_age_males,36_age_males,37_age_males,38_age_males,39_age_males,40_age_males,41_age_males,42_age_males,43_age_males,44_age_males,45_age_males,46_age_males,47_age_males,48_age_males,49_age_males,50_age_males,51_age_males,52_age_males,53_age_males,54_age_males,55_age_males,56_age_males,57_age_males,58_age_males,59_age_males,60_age_males,61_age_males,62_age_males,63_age_males,64_age_males,65_age_males,66_age_males,67_age_males,68_age_males,69_age_males,70_age_males,71_age_males,72_age_males,73_age_males,74_age_males,75_age_males,76_age_males,77_age_males,78_age_males,79_age_males,80_age_males,0_age_females,1_age_females,2_age_females,3_age_females,4_age_females,5_age_females,6_age_females,7_age_females,8_age_females,9_age_females,10_age_females,11_age_females,12_age_females,13_age_females,14_age_females,15_age_females,16_age_females,17_age_females,18_age_females,19_age_females,20_age_females,21_age_females,22_age_females,23_age_females,24_age_females,25_age_females,26_age_females,27_age_females,28_age_females,29_age_females,30_age_females,31_age_females,32_age_females,33_age_females,34_age_females,35_age_females,36_age_females,37_age_females,38_age_females,39_age_females,40_age_females,41_age_females,42_age_females,43_age_females,44_age_females,45_age_females,46_age_females,47_age_females,48_age_females,49_age_females,50_age_females,51_age_females,52_age_females,53_age_females,54_age_females,55_age_females,56_age_females,57_age_females,58_age_females,59_age_females,60_age_females,61_age_females,62_age_females,63_age_females,64_age_females,65_age_females,66_age_females,67_age_females,68_age_females,69_age_females,70_age_females,71_age_females,72_age_females,73_age_females,74_age_females,75_age_females,76_age_females,77_age_females,78_age_females,79_age_females,80_age_females
1964,0.02776,0.001643,0.001094,0.000805,0.000714,0.000624,0.00056,0.000509,0.000462,0.000419,0.00039,0.000396,0.000462,0.0006,0.00079,0.001003,0.001205,0.001384,0.001521,0.001623,0.001726,0.001827,0.001886,0.001892,0.001861,0.001817,0.001785,0.001776,0.001803,0.00186,0.001934,0.002018,0.002118,0.002237,0.002377,0.002543,0.00274,0.002965,0.003222,0.003514,0.003848,0.004224,0.004636,0.005082,0.005572,0.006105,0.006702,0.007389,0.008181,0.009067,0.010064,0.01112,0.012155,0.013136,0.014119,0.015129,0.016302,0.017779,0.01964,0.0218,0.024166,0.026561,0.028865,0.030987,0.033024,0.035211,0.03764,0.040203,0.042917,0.045839,0.049015,0.052529,0.056461,0.06087,0.065752,0.071189,0.07707,0.083219,0.089577,0.096309,0.103441,0.02153,0.001521,0.000844,0.000659,0.000526,0.00046,0.000408,0.000366,0.00033,0.0003,0.000279,0.000272,0.000285,0.000324,0.00038,0.000447,0.000514,0.000569,0.000607,0.000631,0.000656,0.000686,0.000714,0.000739,0.000763,0.000788,0.000819,0.000862,0.000921,0.000993,0.001075,0.001162,0.001256,0.001354,0.001459,0.001576,0.001706,0.001846,0.001994,0.002156,0.002334,0.002531,0.002748,0.002985,0.003244,0.003518,0.003818,0.004164,0.004566,0.005013,0.005527,0.006058,0.006524,0.006893,0.007217,0.007541,0.007978,0.008623,0.009539,0.010671,0.011968,0.013297,0.014554,0.015671,0.016735,0.017954,0.019416,0.021038,0.022845,0.024892,0.027235,0.029942,0.033066,0.036656,0.040733,0.045414,0.050622,0.056191,0.062077,0.068446,0.075284
1965,0.027527,0.001608,0.001031,0.000801,0.000701,0.000615,0.000554,0.000504,0.000456,0.000408,0.000374,0.000376,0.000443,0.000588,0.000789,0.001016,0.00123,0.001414,0.001551,0.001647,0.001742,0.001837,0.001894,0.001905,0.001884,0.001852,0.00183,0.001821,0.001836,0.001872,0.001921,0.001983,0.002074,0.002199,0.002357,0.002546,0.00276,0.002995,0.003247,0.003524,0.003842,0.004207,0.00461,0.005054,0.005546,0.006078,0.006675,0.007375,0.008194,0.009115,0.010155,0.011247,0.012299,0.013269,0.014222,0.015198,0.016345,0.017805,0.019665,0.021835,0.024209,0.026614,0.02895,0.031133,0.033248,0.035538,0.038062,0.040665,0.043343,0.046181,0.049244,0.052683,0.056644,0.061222,0.066371,0.072133,0.078306,0.084634,0.091007,0.097654,0.104655,0.021336,0.001403,0.000884,0.000644,0.000549,0.000469,0.000407,0.000358,0.000318,0.000287,0.000268,0.000263,0.000278,0.000315,0.000369,0.000435,0.0005,0.000556,0.000594,0.000621,0.000649,0.000682,0.00071,0.000733,0.000753,0.000772,0.0008,0.000841,0.000902,0.000979,0.001068,0.001161,0.001257,0.001353,0.001454,0.001565,0.001691,0.001831,0.001985,0.002155,0.002342,0.002546,0.002772,0.003021,0.003295,0.003587,0.003899,0.004241,0.004614,0.005016,0.005473,0.005954,0.006396,0.006776,0.007135,0.00751,0.007986,0.008632,0.009498,0.010545,0.011732,0.012971,0.0142,0.015377,0.01656,0.017936,0.01952,0.021166,0.022858,0.024695,0.026777,0.029271,0.032308,0.035993,0.040284,0.045239,0.050661,0.056302,0.062058,0.068161,0.074678
1966,0.02655,0.001674,0.00103,0.000795,0.000682,0.00061,0.000559,0.000515,0.000467,0.000414,0.000374,0.000371,0.00044,0.000596,0.000816,0.001061,0.001292,0.001494,0.001648,0.001761,0.001876,0.001986,0.002046,0.002041,0.001991,0.001925,0.001873,0.001846,0.001858,0.001906,0.00197,0.002043,0.002139,0.002258,0.002403,0.002577,0.002781,0.003012,0.003272,0.003564,0.003899,0.004278,0.004695,0.005151,0.005653,0.006201,0.006813,0.007512,0.00831,0.009198,0.010189,0.011244,0.012301,0.013337,0.014395,0.015504,0.01676,0.018255,0.020048,0.022083,0.024299,0.026581,0.028855,0.031063,0.033272,0.035658,0.038267,0.040987,0.043819,0.046829,0.050081,0.05368,0.057708,0.062231,0.067233,0.072813,0.078816,0.084995,0.091261,0.097827,0.104741,0.020577,0.001425,0.000842,0.000661,0.000559,0.000476,0.000411,0.000361,0.00032,0.000287,0.000266,0.000261,0.000281,0.000326,0.000392,0.00047,0.000547,0.000607,0.000641,0.000655,0.000669,0.00069,0.000711,0.000733,0.000758,0.000785,0.000816,0.00086,0.00092,0.000992,0.001076,0.001166,0.001256,0.001345,0.001435,0.001536,0.001653,0.001789,0.001947,0.002127,0.002324,0.002538,0.002773,0.00303,0.003309,0.003608,0.003926,0.004267,0.004629,0.005012,0.005442,0.005899,0.006336,0.006736,0.007132,0.007561,0.008077,0.008713,0.009499,0.010421,0.011464,0.012588,0.01377,0.014993,0.016292,0.017795,0.01949,0.021253,0.023063,0.025012,0.027214,0.029809,0.032877,0.036499,0.04066,0.045459,0.050735,0.056243,0.061895,0.067916,0.074337
1967,0.025128,0.001507,0.00099,0.000794,0.000666,0.000592,0.000542,0.000498,0.00045,0.0004,0.000361,0.000361,0.000433,0.000593,0.000818,0.001067,0.001302,0.00151,0.00167,0.00179,0.001911,0.002028,0.002091,0.002087,0.002036,0.001969,0.001915,0.001884,0.001892,0.001934,0.001989,0.002056,0.00215,0.002276,0.002433,0.002623,0.002838,0.003072,0.00332,0.003591,0.0039,0.004255,0.004655,0.005105,0.005609,0.006163,0.006775,0.007457,0.008217,0.009052,0.009979,0.010975,0.012002,0.013043,0.01413,0.015277,0.016555,0.018039,0.019775,0.021719,0.023847,0.026052,0.028233,0.030332,0.032427,0.034664,0.037145,0.039863,0.04286,0.046141,0.049706,0.05354,0.057641,0.06201,0.066689,0.071879,0.077513,0.083342,0.089307,0.0956,0.102232,0.019491,0.001272,0.000812,0.000573,0.000508,0.000444,0.000394,0.000353,0.000317,0.000286,0.000262,0.000255,0.000272,0.000318,0.000385,0.000465,0.000542,0.000603,0.000639,0.000656,0.000673,0.000697,0.000717,0.000734,0.000751,0.000769,0.000794,0.00083,0.000882,0.000947,0.001022,0.001103,0.001196,0.001299,0.001414,0.001543,0.001684,0.001829,0.001976,0.00213,0.002295,0.002481,0.002699,0.002952,0.003238,0.003549,0.003875,0.004216,0.004567,0.004933,0.005337,0.005772,0.006208,0.006637,0.007079,0.007566,0.008125,0.008759,0.009482,0.010297,0.011211,0.012221,0.013326,0.014531,0.015849,0.017374,0.019067,0.020808,0.022563,0.024428,0.026531,0.029014,0.03194,0.035387,0.039343,0.0439,0.048916,0.054169,0.059582,0.065362,0.071535
1968,0.024549,0.00149,0.000989,0.000767,0.00066,0.000604,0.000566,0.000529,0.000481,0.000423,0.000374,0.000367,0.000439,0.000611,0.000856,0.001127,0.00138,0.001606,0.001784,0.00192,0.002058,0.002189,0.002257,0.002246,0.002178,0.00209,0.002017,0.001974,0.001979,0.002024,0.002086,0.002156,0.002252,0.002375,0.002526,0.002709,0.00292,0.003155,0.003413,0.003698,0.004022,0.004391,0.004805,0.005267,0.005781,0.006351,0.006978,0.007666,0.008418,0.009237,0.010141,0.011126,0.012168,0.013264,0.014433,0.015673,0.017037,0.018587,0.02036,0.022319,0.024461,0.026687,0.028891,0.031019,0.033149,0.03543,0.037962,0.040727,0.043764,0.047087,0.050722,0.054655,0.058868,0.06336,0.068188,0.073487,0.079275,0.085466,0.092062,0.09915,0.106791,0.018927,0.001324,0.0008,0.000615,0.000494,0.000442,0.000401,0.000365,0.00033,0.000296,0.000268,0.000257,0.000272,0.000322,0.000395,0.000483,0.000565,0.00063,0.000666,0.000682,0.000696,0.000717,0.000736,0.000755,0.000774,0.000796,0.000823,0.000859,0.000907,0.000966,0.001034,0.001111,0.001202,0.001307,0.001426,0.00156,0.001706,0.001861,0.002023,0.002196,0.002382,0.002588,0.002817,0.003073,0.003355,0.00366,0.003984,0.004323,0.004672,0.005039,0.00544,0.005875,0.006325,0.006787,0.007273,0.007796,0.008381,0.00905,0.00982,0.010682,0.01167,0.01273,0.013766,0.014741,0.015728,0.016865,0.018234,0.019817,0.021649,0.023761,0.026198,0.028972,0.032071,0.035511,0.039347,0.043674,0.048538,0.053936,0.059898,0.066468,0.073626
1969,0.023495,0.001384,0.000961,0.000766,0.000648,0.000599,0.000568,0.000533,0.00048,0.000413,0.000353,0.000338,0.000413,0.000603,0.000875,0.001176,0.001456,0.001701,0.001885,0.002017,0.002149,0.002276,0.002339,0.002323,0.00225,0.002157,0.002078,0.002027,0.002022,0.002057,0.002108,0.002168,0.002259,0.002383,0.002539,0.002727,0.002943,0.003185,0.003452,0.003749,0.004084,0.00446,0.004871,0.005317,0.005803,0.006345,0.006944,0.007591,0.008285,0.009037,0.009857,0.010763,0.011773,0.012899,0.014136,0.01547,0.016896,0.018433,0.020083,0.021845,0.023758,0.025784,0.02784,0.029898,0.032015,0.03429,0.036794,0.039527,0.042521,0.045788,0.049376,0.053254,0.05736,0.06168,0.066291,0.071294,0.076795,0.082847,0.089506,0.096766,0.104617,0.01818,0.001229,0.000781,0.000625,0.000542,0.000461,0.000399,0.000351,0.000312,0.00028,0.00026,0.000258,0.000282,0.000337,0.000415,0.000507,0.000595,0.000662,0.000696,0.000707,0.000716,0.000732,0.000747,0.00076,0.000775,0.000791,0.000813,0.000847,0.000898,0.000963,0.001039,0.001122,0.001215,0.001318,0.001433,0.00156,0.001699,0.00185,0.002012,0.002188,0.002378,0.002584,0.002806,0.003045,0.0033,0.003579,0.003878,0.004193,0.004521,0.00487,0.005246,0.005658,0.006104,0.006588,0.007113,0.007686,0.008306,0.008965,0.009664,0.010412,0.011269,0.01221,0.013153,0.014072,0.015032,0.016133,0.017456,0.019011,0.020841,0.022958,0.025409,0.028167,0.031179,0.034436,0.038018,0.042037,0.046597,0.051739,0.057519,0.063947,0.070947
1970,0.022458,0.001319,0.00091,0.000778,0.00064,0.000583,0.000546,0.000509,0.00046,0.000402,0.000353,0.000346,0.000421,0.000598,0.00085,0.001127,0.001387,0.00162,0.001805,0.001948,0.002094,0.002233,0.002301,0.002281,0.002199,0.002093,0.002005,0.001954,0.001961,0.002017,0.002093,0.002174,0.002273,0.002387,0.002522,0.002683,0.002876,0.003104,0.00337,0.003674,0.00402,0.004402,0.004814,0.005254,0.005729,0.00626,0.00685,0.007486,0.00817,0.008912,0.009718,0.010612,0.01162,0.012759,0.01402,0.015386,0.016838,0.018369,0.019972,0.021659,0.023475,0.025417,0.027445,0.029551,0.031765,0.034157,0.036745,0.039488,0.042391,0.045493,0.04887,0.052551,0.056515,0.060778,0.06538,0.070386,0.075831,0.081717,0.088066,0.094912,0.102242,0.017592,0.001173,0.00073,0.000582,0.000484,0.000424,0.000378,0.00034,0.000306,0.000274,0.000251,0.000244,0.000265,0.000318,0.000395,0.000486,0.000572,0.00064,0.000678,0.000694,0.000707,0.000728,0.000747,0.000765,0.000784,0.000806,0.000833,0.000865,0.000904,0.000952,0.001006,0.001071,0.001154,0.00126,0.001386,0.001528,0.00168,0.001835,0.001988,0.002146,0.002315,0.002505,0.002723,0.002972,0.00325,0.003553,0.003875,0.004207,0.004547,0.004901,0.005282,0.005697,0.006146,0.006632,0.007158,0.007731,0.008347,0.008997,0.009678,0.010402,0.01123,0.012143,0.01306,0.013961,0.014906,0.015986,0.017279,0.018809,0.020618,0.022715,0.025127,0.027823,0.03076,0.033925,0.037393,0.041263,0.04563,0.050529,0.056012,0.062087,0.06871
1971,0.021267,0.001283,0.00087,0.000735,0.000622,0.000573,0.000541,0.000506,0.000456,0.000392,0.000335,0.000322,0.000395,0.000578,0.00084,0.001131,0.001402,0.001637,0.001811,0.001936,0.002058,0.002177,0.00224,0.002234,0.00218,0.002107,0.002046,0.002006,0.002003,0.002031,0.002072,0.002124,0.002207,0.002327,0.002482,0.002669,0.002879,0.003105,0.003342,0.003599,0.003889,0.004223,0.004603,0.005035,0.005519,0.006063,0.006659,0.007294,0.007964,0.008682,0.009463,0.010332,0.011311,0.012418,0.013644,0.01498,0.016403,0.017895,0.019446,0.021076,0.02283,0.024727,0.026752,0.028912,0.031221,0.03372,0.036406,0.039247,0.042239,0.045421,0.048894,0.052668,0.05667,0.060897,0.06542,0.070346,0.07575,0.081641,0.088061,0.095037,0.102484,0.016522,0.00109,0.000734,0.000565,0.000488,0.000428,0.000383,0.000346,0.000312,0.00028,0.000256,0.000248,0.000269,0.000324,0.000403,0.000497,0.000586,0.000652,0.000685,0.000692,0.000696,0.000708,0.000722,0.000741,0.000766,0.000794,0.000825,0.000861,0.000903,0.000952,0.001008,0.001075,0.001153,0.001246,0.001353,0.001472,0.001603,0.00175,0.001912,0.00209,0.002285,0.002496,0.00272,0.002956,0.003207,0.003479,0.003773,0.004085,0.004415,0.004767,0.005149,0.005562,0.006004,0.006475,0.006979,0.007529,0.008127,0.008769,0.009458,0.010201,0.011047,0.011974,0.01291,0.013836,0.014806,0.015919,0.017237,0.018751,0.02049,0.022479,0.024771,0.027366,0.030237,0.033392,0.03689,0.040833,0.045276,0.05021,0.055665,0.061686,0.068212
1972,0.020646,0.001275,0.000898,0.000718,0.000593,0.000543,0.000511,0.00048,0.000435,0.00038,0.000333,0.000329,0.000408,0.000593,0.000854,0.001143,0.001411,0.001646,0.001824,0.001953,0.002083,0.002206,0.002266,0.002246,0.00217,0.002071,0.001988,0.001938,0.001942,0.00199,0.002057,0.002128,0.002218,0.002326,0.002455,0.002614,0.002803,0.003015,0.00325,0.003514,0.003808,0.004147,0.004548,0.005022,0.005559,0.006167,0.006816,0.007472,0.008117,0.00878,0.009496,0.010311,0.011253,0.012347,0.013579,0.014919,0.016346,0.017863,0.019466,0.021164,0.023008,0.024984,0.027034,0.029144,0.031355,0.033733,0.036332,0.039157,0.042237,0.045579,0.049227,0.053152,0.057296,0.061645,0.066266,0.071263,0.076718,0.082646,0.089087,0.096055,0.10353,0.015917,0.001064,0.000709,0.000568,0.000442,0.000405,0.000377,0.00035,0.000321,0.00029,0.000263,0.000251,0.000267,0.000319,0.000396,0.000487,0.000571,0.000637,0.000674,0.000689,0.000703,0.000723,0.000739,0.000749,0.000758,0.000766,0.000781,0.000808,0.000853,0.000914,0.000986,0.001063,0.001147,0.001237,0.001333,0.001441,0.001564,0.001704,0.001862,0.002039,0.002229,0.002435,0.002662,0.002912,0.003183,0.003482,0.003798,0.004107,0.0044,0.004694,0.005003,0.005357,0.005774,0.00627,0.006834,0.007459,0.008119,0.00879,0.009458,0.010147,0.010927,0.011802,0.01272,0.013674,0.014706,0.015886,0.017256,0.018809,0.020568,0.02256,0.024846,0.027428,0.030269,0.033375,0.036806,0.040672,0.045025,0.04985,0.055176,0.061052,0.067445
1973,0.019807,0.001275,0.00088,0.00071,0.000613,0.00056,0.000526,0.000492,0.000446,0.000388,0.00034,0.000334,0.000413,0.0006,0.000863,0.001155,0.001426,0.001662,0.001837,0.001962,0.002085,0.002203,0.002264,0.002254,0.002194,0.002113,0.002045,0.002001,0.001995,0.002023,0.002063,0.002113,0.002191,0.002301,0.002443,0.002618,0.002817,0.003029,0.003247,0.003483,0.003743,0.004052,0.004431,0.004895,0.005432,0.006044,0.006693,0.007331,0.007934,0.00854,0.009187,0.009943,0.010854,0.011957,0.013227,0.014619,0.016083,0.017602,0.019156,0.02077,0.02251,0.024397,0.026398,0.028516,0.030772,0.033213,0.03585,0.038664,0.041664,0.044877,0.048387,0.052193,0.056229,0.06049,0.065044,0.069984,0.075395,0.081307,0.087767,0.094786,0.102346,0.015366,0.001079,0.000723,0.000496,0.000457,0.00041,0.000374,0.000343,0.000311,0.000278,0.00025,0.000239,0.000257,0.000311,0.00039,0.000483,0.000569,0.000636,0.000671,0.000682,0.000692,0.000707,0.00072,0.00073,0.000739,0.00075,0.000766,0.000791,0.00083,0.000881,0.000941,0.001009,0.00109,0.001185,0.001293,0.001415,0.001549,0.001692,0.001841,0.001999,0.002169,0.002358,0.002574,0.002822,0.003096,0.003402,0.003722,0.004036,0.004335,0.004633,0.004947,0.005305,0.00573,0.006239,0.006818,0.007456,0.008123,0.008795,0.009459,0.010136,0.0109,0.011751,0.012622,0.0135,0.014433,0.015509,0.016777,0.018226,0.019881,0.021773,0.02395,0.026429,0.029205,0.032292,0.035737,0.039648,0.044035,0.048833,0.054046,0.059758,0.065972
1974,0.018731,0.001178,0.000822,0.000693,0.00056,0.000512,0.000483,0.000454,0.000412,0.000359,0.000315,0.000311,0.000389,0.000568,0.00082,0.0011,0.00136,0.001584,0.00175,0.001867,0.001981,0.002091,0.002148,0.002138,0.00208,0.002003,0.001937,0.001896,0.001896,0.00193,0.001978,0.002033,0.002107,0.0022,0.002315,0.002461,0.002633,0.002824,0.003032,0.003265,0.003523,0.003827,0.004204,0.004667,0.005204,0.005811,0.006452,0.007086,0.007692,0.0083,0.008955,0.009707,0.010575,0.011584,0.012723,0.013969,0.0153,0.016714,0.018205,0.019788,0.021494,0.023339,0.025316,0.027432,0.029696,0.032149,0.034775,0.037526,0.040391,0.043415,0.046706,0.050288,0.0541,0.058147,0.062488,0.067215,0.072388,0.078014,0.084126,0.090756,0.097853,0.014649,0.001026,0.000629,0.00053,0.00041,0.000361,0.000325,0.000297,0.000272,0.00025,0.000235,0.000233,0.000255,0.000302,0.000369,0.000447,0.000521,0.000579,0.000612,0.000626,0.000639,0.000657,0.000673,0.000688,0.000704,0.000721,0.000742,0.000768,0.000803,0.000845,0.000895,0.000954,0.001022,0.0011,0.001189,0.001288,0.001402,0.001536,0.001692,0.001869,0.002064,0.002272,0.002492,0.002721,0.002962,0.003226,0.003509,0.003804,0.004106,0.004423,0.004767,0.005146,0.005561,0.006018,0.006517,0.007057,0.007642,0.008281,0.008978,0.009733,0.010589,0.011508,0.012411,0.013269,0.01414,0.015136,0.016321,0.017682,0.019248,0.021043,0.02312,0.025481,0.028098,0.03098,0.034185,0.037818,0.041933,0.04652,0.051609,0.057247,0.063383
1975,0.017831,0.001134,0.000788,0.000613,0.000536,0.000486,0.000454,0.000423,0.000381,0.00033,0.000287,0.000284,0.000358,0.000527,0.000766,0.001031,0.001279,0.001499,0.001671,0.0018,0.001929,0.002051,0.002122,0.002127,0.002085,0.002026,0.001976,0.001935,0.001916,0.001917,0.001926,0.001946,0.001997,0.002087,0.002212,0.002366,0.002544,0.00274,0.002952,0.003187,0.003454,0.003763,0.004117,0.004522,0.004977,0.005484,0.006038,0.006631,0.007262,0.00794,0.008688,0.009508,0.010385,0.011317,0.012319,0.013403,0.014596,0.015924,0.017405,0.019031,0.020798,0.022681,0.024657,0.026717,0.028884,0.031222,0.033748,0.036426,0.03926,0.042278,0.045557,0.049105,0.052873,0.056863,0.061128,0.065745,0.070775,0.076234,0.082157,0.088562,0.095436,0.014158,0.000976,0.000645,0.000476,0.000422,0.000362,0.000316,0.00028,0.00025,0.000225,0.000208,0.000206,0.000227,0.000275,0.000343,0.000422,0.000498,0.000559,0.000596,0.000614,0.000631,0.000652,0.000668,0.000678,0.000685,0.000693,0.000704,0.000723,0.000753,0.000792,0.000839,0.000894,0.000958,0.001032,0.001117,0.001212,0.001322,0.00145,0.001599,0.001768,0.001954,0.002154,0.002365,0.002585,0.002818,0.003071,0.003346,0.003633,0.003932,0.004248,0.00459,0.004965,0.005376,0.005829,0.006324,0.006861,0.007439,0.008059,0.008721,0.009429,0.010229,0.011094,0.011957,0.012796,0.013661,0.014646,0.015807,0.017132,0.018648,0.020378,0.022373,0.024632,0.027125,0.029853,0.032878,0.03628,0.040131,0.044461,0.049313,0.054706,0.060631
1976,0.016872,0.001101,0.000773,0.000657,0.000522,0.000472,0.000439,0.000408,0.000368,0.000319,0.000279,0.000276,0.000345,0.000505,0.000729,0.000978,0.00121,0.001417,0.001579,0.001702,0.001825,0.001942,0.002006,0.002005,0.001957,0.001892,0.001836,0.001795,0.001782,0.001794,0.001818,0.001849,0.001905,0.001987,0.002096,0.002232,0.002393,0.002581,0.002796,0.003043,0.003323,0.003641,0.003998,0.004395,0.004835,0.005323,0.005859,0.006436,0.007053,0.007718,0.008455,0.009263,0.010122,0.01103,0.012004,0.013057,0.014223,0.015537,0.017023,0.018666,0.020452,0.022348,0.024333,0.026391,0.02855,0.030888,0.033412,0.036057,0.038815,0.041735,0.044889,0.048334,0.052078,0.056151,0.060571,0.065417,0.070647,0.076154,0.081913,0.088029,0.094607,0.013608,0.000955,0.000616,0.000453,0.000382,0.000337,0.000303,0.000275,0.000249,0.000224,0.000205,0.0002,0.000218,0.000266,0.000334,0.000414,0.000489,0.000547,0.000581,0.000595,0.000606,0.000623,0.000636,0.000646,0.000655,0.000665,0.000678,0.000697,0.000726,0.000763,0.000808,0.000861,0.000921,0.000989,0.001067,0.001155,0.001257,0.001377,0.001517,0.001675,0.001851,0.002041,0.002247,0.002466,0.002702,0.002959,0.003237,0.003529,0.003835,0.004159,0.004512,0.004897,0.005307,0.005742,0.006209,0.006709,0.007258,0.007871,0.008558,0.009314,0.010165,0.011071,0.01196,0.012802,0.013652,0.014616,0.015751,0.017038,0.018503,0.020169,0.022097,0.024284,0.02669,0.029319,0.032234,0.035562,0.039353,0.043575,0.048252,0.053449,0.05917
1977,0.0158,0.001101,0.000793,0.000601,0.000473,0.000446,0.000431,0.000412,0.000375,0.000323,0.000277,0.000268,0.000338,0.000507,0.000748,0.001015,0.001263,0.001478,0.001637,0.00175,0.001859,0.001964,0.002024,0.00203,0.001996,0.001948,0.001904,0.001865,0.001836,0.001821,0.001812,0.001815,0.001854,0.001938,0.00206,0.002213,0.002386,0.002574,0.002775,0.002996,0.003249,0.003542,0.003873,0.004244,0.004658,0.005114,0.00562,0.006186,0.00682,0.007518,0.008298,0.009136,0.009987,0.010833,0.011709,0.012649,0.013714,0.01495,0.01639,0.018013,0.019789,0.021669,0.023627,0.025645,0.027753,0.030031,0.032504,0.035137,0.037937,0.040929,0.044164,0.04766,0.051413,0.055433,0.059749,0.064453,0.069525,0.074877,0.080492,0.086458,0.092856,0.012443,0.000926,0.000615,0.000432,0.000394,0.000335,0.000293,0.00026,0.000232,0.00021,0.000195,0.000197,0.000222,0.000277,0.000351,0.000438,0.00052,0.000581,0.000612,0.00062,0.000624,0.000634,0.000641,0.000647,0.000654,0.000662,0.000673,0.000688,0.00071,0.000739,0.000775,0.00082,0.000875,0.000944,0.001025,0.001117,0.001221,0.001343,0.001484,0.001643,0.001819,0.00201,0.00221,0.002416,0.002633,0.002866,0.003122,0.003404,0.003717,0.004057,0.004435,0.004837,0.005244,0.005648,0.006066,0.006511,0.007012,0.007597,0.008282,0.009055,0.009922,0.010837,0.011746,0.012622,0.013509,0.014511,0.015669,0.016941,0.018341,0.019903,0.0217,0.023751,0.026027,0.02854,0.031344,0.034533,0.03815,0.042182,0.046655,0.051622,0.057117
1978,0.015294,0.001097,0.000801,0.000622,0.00051,0.000455,0.00042,0.000388,0.000347,0.000298,0.000258,0.000259,0.000334,0.000503,0.000741,0.001004,0.00125,0.001466,0.001629,0.001748,0.001865,0.001976,0.002038,0.002038,0.001993,0.001932,0.001878,0.001833,0.001808,0.001803,0.001804,0.001816,0.001858,0.001937,0.002049,0.00219,0.002351,0.002528,0.002719,0.00293,0.003174,0.003457,0.003775,0.004129,0.004525,0.004959,0.005444,0.006,0.006638,0.00735,0.008153,0.009008,0.009849,0.010649,0.011456,0.012314,0.013312,0.014517,0.015978,0.017658,0.019504,0.021441,0.023439,0.025468,0.027566,0.029826,0.032287,0.034912,0.03771,0.040704,0.043949,0.047451,0.051179,0.055137,0.059369,0.063978,0.068979,0.074313,0.079985,0.086061,0.09258,0.012257,0.000948,0.000587,0.00044,0.00035,0.000319,0.000296,0.000275,0.000251,0.000224,0.0002,0.000191,0.000208,0.00026,0.000335,0.000423,0.000504,0.000567,0.000602,0.000616,0.000627,0.000643,0.000654,0.000663,0.000669,0.000676,0.000686,0.000698,0.000715,0.000738,0.000768,0.000807,0.000854,0.000913,0.000985,0.001066,0.001162,0.001277,0.001415,0.001574,0.001752,0.001943,0.002145,0.002356,0.002579,0.002819,0.003081,0.003365,0.003672,0.004004,0.004372,0.004765,0.00516,0.005549,0.005948,0.006373,0.006858,0.007436,0.008131,0.008925,0.009817,0.010756,0.011682,0.012567,0.013457,0.014457,0.015613,0.016892,0.01831,0.019896,0.021722,0.02379,0.026054,0.028516,0.03124,0.034345,0.037889,0.041855,0.046273,0.051197,0.056726
1979,0.014574,0.000987,0.000721,0.000616,0.000488,0.000441,0.000412,0.000382,0.000338,0.000282,0.000235,0.000228,0.000301,0.000476,0.000724,0.001001,0.001258,0.001481,0.001644,0.00176,0.001869,0.001977,0.002042,0.002056,0.002033,0.001996,0.00196,0.001925,0.001897,0.001878,0.001864,0.001861,0.001885,0.001942,0.002031,0.002145,0.00228,0.002438,0.002618,0.002824,0.003064,0.003342,0.003654,0.004001,0.004389,0.004815,0.00529,0.005831,0.006447,0.007131,0.007897,0.008714,0.009529,0.01032,0.011127,0.011996,0.012992,0.014146,0.015492,0.017016,0.01868,0.020458,0.022356,0.024367,0.026506,0.02882,0.031312,0.033944,0.03671,0.039642,0.042814,0.04624,0.049871,0.053708,0.057798,0.062231,0.067044,0.072213,0.077755,0.083713,0.090118,0.011615,0.000883,0.000556,0.000436,0.000381,0.000325,0.000283,0.000251,0.000223,0.000199,0.000183,0.000182,0.000205,0.000256,0.000328,0.000411,0.00049,0.000551,0.000584,0.000595,0.000603,0.000616,0.000626,0.000634,0.000641,0.000649,0.000659,0.000672,0.000689,0.000711,0.000737,0.000773,0.000821,0.000887,0.000967,0.00106,0.001163,0.001275,0.001395,0.001526,0.001673,0.001836,0.002012,0.002199,0.002401,0.002618,0.002859,0.003135,0.003451,0.003802,0.004194,0.004607,0.005012,0.005396,0.005781,0.00619,0.00666,0.007215,0.007873,0.008622,0.009461,0.010351,0.011253,0.01215,0.013074,0.014112,0.015291,0.016574,0.01797,0.019509,0.021276,0.023277,0.025455,0.027811,0.030411,0.033371,0.036753,0.04055,0.044798,0.049543,0.054795
